time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,
109,507,240.7462662,48,299.1572672,47.88734914,35.86595067,96.25232921,,,
110,492,194.5345405,48,235.9261957,47.88734914,35.10538393,86.55318576,,,
111,510,246.1271275,48,303.0389079,47.88734914,33.08278568,25.76248441,,,
112,497,182.9482279,48,210.7503017,47.88734914,33.35549615,14.90811929,,,
113,482,162.1095378,48,172.0254364,47.88734914,31.66949327,0,,,
114,523,219.0630391,48,304.4775861,47.88734914,36.99934775,12.78539299,,,
115,457,198.8897779,48,263.2710153,47.88734914,33.40233908,0,,,
116,473,198.1842767,48,256.4832174,47.88734914,36.43724301,23.4507154,,,
117,487,174.3901033,48,228.329386,47.88734914,29.91449434,0,,,
118,539,181.623061,48,227.9322199,47.88734914,30.10878689,0,,,
119,485,203.098972,48,240.0797427,47.88734914,35.37338841,48.23219412,,,
120,469,210.1416333,48,244.3502246,47.88734914,30.9379937,55.45939042,,,
121,452,158.8666328,47,164.6651232,47.88734914,38.24544286,84.61380294,,,
122,451,145.0262785,47,175.4270032,47.88734914,33.00638392,49.11149314,,,
123,512,239.7174984,47,330.6576246,47.88734914,30.06182367,20.17389107,,,
124,488,209.4359053,48,286.1607435,47.88734914,36.25046083,44.36995658,,,
125,530,225.9831525,48,265.3682179,47.88734914,33.63530443,18.80803941,,,
126,445,218.195893,48,267.3259694,47.88734914,32.76048309,43.16018966,,,
127,482,213.3308681,48,218.9453037,47.88734914,30.06793157,65.03357632,,,
128,504,226.9702414,48,310.5672167,47.88734914,33.25537071,51.24892277,,,
129,449,206.0331896,47,225.8659077,47.88734914,35.20297508,0,,,
130,501,207.2269051,48,266.134882,47.88734914,33.46149743,0,,,
131,525,175.3344296,48,228.1620327,47.88734914,31.62506591,0,,,
132,540,188.9073592,48,231.5767438,47.88734914,37.49241537,47.03306187,,,
133,519,176.3224044,48,199.9747027,47.88734914,35.4446579,50.08790228,,,
134,519,236.816929,48,267.2437004,47.88734914,30.02991745,16.76609971,,,
135,502,244.3753606,48,290.1912874,47.88734914,36.13187334,38.62569817,,,
136,527,193.158841,48,252.9144239,47.88734914,34.98851679,84.85120934,,,
137,493,193.2211417,48,219.476528,47.88734914,34.1005401,97.29523999,,,
138,484,156.9804829,48,179.7848954,47.88734914,33.01164245,75.6421404,,,
139,499,175.1327202,48,230.2285765,47.88734914,35.16706862,12.19547102,,,
140,481,218.8870901,48,259.2337826,47.88734914,34.45883359,17.48139178,,,
141,491,207.020972,48,234.3434697,47.88734914,33.1052789,48.04698547,,,
142,492,204.4153955,48,219.0754575,47.88734914,37.1684305,91.36095978,,,
143,537,169.844486,48,226.3503748,47.88734914,35.39215893,68.49776753,,,
144,489,179.1656214,48,224.1371582,47.88734914,37.53102826,51.66138859,,,
145,526,195.1169816,48,228.980705,47.88734914,33.23922451,2.500977037,,,
146,522,178.6329839,48,234.0350941,47.88734914,34.58147162,28.33690597,,,
147,509,249.7933146,48,343.6758294,47.88734914,35.19671114,36.80184809,,,
148,516,150.4590804,48,187.9214485,47.88734914,32.12911991,24.22317373,,,
149,513,201.629402,48,226.7084635,47.88734914,36.77328144,54.86904845,,,
150,471,230.252002,48,251.1194114,47.88734914,37.07956378,4.617400182,,,
151,465,202.6844644,48,235.8822279,47.88734914,34.26123769,0,,,
152,463,166.9983556,48,205.0795286,47.88734914,35.58598307,13.70547531,,,
153,521,192.2364411,48,217.8385357,47.88734914,34.45189255,28.98306322,,,
154,520,169.4480706,48,213.9573593,47.88734914,38.1730579,70.44310055,,,
155,548,200.8721441,48,264.2453898,47.88734914,32.28460976,86.40631748,,,
156,506,153.6801608,48,173.7882205,47.88734914,33.85120495,36.27527406,,,
157,507,249.6539935,48,307.0192148,47.88734914,37.7827106,42.02365066,,,
158,504,228.1450034,48,263.8142523,47.88734914,32.99703167,33.66258311,,,
159,498,241.4042077,48,276.2041456,47.88734914,34.60140679,0,,,
160,518,169.1883192,48,214.2702501,47.88734914,32.60630747,1.009146328,,,
161,499,219.8033194,48,261.6444503,47.88734914,37.56898727,0,,,
162,542,181.3879681,48,253.1217494,47.88734914,38.43316827,0,,,
163,469,197.3983655,48,231.3324385,47.88734914,32.20005783,24.63136285,,,
164,510,186.2850602,48,218.6321183,47.88734914,32.26759694,44.68654423,,,
165,519,217.0832492,48,266.6555782,47.88734914,31.61400675,39.04828801,,,
166,489,197.5471518,48,226.5074853,47.88734914,37.22030794,21.07614361,,,
167,518,272.3722234,48,386.7917061,47.88734914,31.00932509,18.52706265,,,
168,491,226.3567284,48,269.1985922,47.88734914,29.48266374,22.07744824,,,
169,474,212.1335598,48,218.6683602,47.88734914,36.34534276,42.85385308,,,
170,544,216.4560668,48,263.1161924,47.88734914,34.06986621,34.58544642,,,
171,492,193.1968064,48,250.5865712,47.88734914,33.20901008,42.26678249,,,
172,503,222.7011679,48,263.9203824,47.88734914,31.64650351,10.98025804,,,
173,520,209.545184,48,258.3441886,47.88734914,31.77530265,23.88248725,,,
174,492,221.4141474,48,273.4961454,47.88734914,34.78741227,0,,,
175,469,168.6047682,48,193.3103956,47.88734914,33.0178051,28.41252729,,,
176,509,209.8326377,48,275.1238932,47.88734914,35.40443341,19.48064442,,,
177,506,213.3223681,48,248.2090706,47.88734914,31.71614267,47.07068149,,,
178,524,177.9514968,48,216.4719767,47.88734914,34.96639488,55.15800515,,,
179,497,236.0910622,48,269.2760314,47.88734914,37.74612971,73.802365,,,
180,487,203.8746849,48,243.8785524,47.88734914,37.71935679,51.56272356,,,
181,520,215.1326515,48,290.3372945,47.88734914,31.53667875,86.40686195,,,
182,485,188.0617969,48,242.9309803,47.88734914,35.24142613,0,,,
183,511,168.5318485,48,220.4332667,47.88734914,27.74800326,5.947271559,,,
184,464,176.8960374,48,217.6386774,47.88734914,31.98199027,0,,,
185,473,151.4990148,48,180.5733392,47.88734914,31.43184215,15.98233861,,,
186,510,212.1169392,48,264.716255,47.88734914,32.0785441,0,,,
187,507,202.4854232,48,240.7121842,47.88734914,34.26191949,19.94359619,,,
188,482,224.3066659,48,276.3575315,47.88734914,32.36078984,57.65498963,,,
189,541,211.7833367,48,241.3985016,47.88734914,32.47979737,52.51142446,,,
190,513,224.5714281,48,260.0835659,47.88734914,33.42769754,20.58448,,,
191,442,220.7343446,48,300.8846342,47.88734914,33.02219576,13.35096492,,,
192,470,198.7786898,48,243.0596983,47.88734914,32.16968373,0,,,
193,517,182.2458482,48,236.7474293,47.88734914,36.90099892,0,,,
194,527,217.8864009,48,268.1613925,47.88734914,33.13366058,0,,,
195,516,204.555961,48,231.8167072,47.88734914,31.04952096,0,,,
196,484,219.9561021,48,267.5569084,47.88734914,37.35963694,14.64697552,,,
197,452,187.2933941,48,228.1174471,47.88734914,32.43074303,33.10700063,,,
198,514,200.2231323,48,214.4466656,47.88734914,33.72353219,42.70486663,,,
199,464,216.2354366,48,253.9979345,47.88734914,32.05082852,27.7790626,,,
200,520,171.3017145,48,191.1763708,47.88734914,34.05306116,0,,,
201,505,183.8061231,48,227.2317128,47.88734914,37.61944296,84.18043314,,,
202,548,213.2141428,48,260.6952567,47.88734914,32.30423601,39.59084389,,,
203,505,228.9224113,48,277.7090006,47.88734914,34.23697518,0,,,
204,510,186.7778571,48,244.8646478,47.88734914,34.05857425,0,,,
205,473,207.0510354,48,251.0784651,47.88734914,37.57350545,42.70518421,,,
206,494,226.0789213,48,298.0858503,47.88734914,34.52844484,0,,,
207,469,193.3347319,48,233.0536381,47.88734914,32.82058955,0.250845315,,,
208,485,217.1974519,48,264.4157922,47.88734914,36.09700525,0,,,
209,495,168.090551,48,204.535865,47.88734914,34.00312462,0.684972312,,,
210,509,229.2766116,48,270.5021962,47.88734914,35.77819001,0,,,
211,494,210.1587374,48,253.1009962,47.88734914,34.85809865,10.11371258,,,
212,506,211.6157504,48,238.5571058,47.88734914,34.21090354,3.754718637,,,
213,498,196.7255862,48,240.3900618,47.88734914,33.9509536,56.37438286,,,
214,505,209.0496095,48,251.7938985,47.88734914,35.34119576,0,,,
215,513,200.7876454,48,253.6519225,47.88734914,32.55810547,0,,,
216,510,145.3373613,48,176.113917,47.88734914,30.53400509,0,,,
217,520,230.8139644,48,250.7035319,47.88734914,34.38454396,0,,,
218,496,177.136238,48,194.5844358,47.88734914,34.04718443,21.60889466,,,
219,491,258.0559324,48,311.2286733,47.88734914,36.11397598,13.09619588,,,
220,516,219.4720475,48,249.4964662,47.88734914,36.27293243,0,,,
221,539,169.8966243,48,218.7321676,47.88734914,31.39831799,0,,,
222,501,182.3633953,48,218.1303813,47.88734914,34.33863366,2.819423504,,,
223,488,188.3342091,48,227.0253999,47.88734914,31.15656299,0,,,
224,500,164.668552,48,187.8861431,47.88734914,31.62380501,0,,,
225,459,209.9833237,48,252.4686354,47.88734914,35.98813805,18.60914343,,,
226,452,193.3653363,47,227.3097627,47.88734914,34.47046539,77.01458868,,,
227,489,195.1203575,48,229.8757715,47.88734914,35.01306804,54.19102388,,,
228,488,291.6065211,48,348.4564681,47.88734914,33.1456791,76.42291555,,,
229,527,190.3385496,48,241.6295085,47.88734914,33.64562503,85.04105472,,,
230,474,171.0457121,48,185.3490006,47.88734914,34.06552075,79.90573313,,,
231,469,259.8285763,48,303.9121913,47.88734914,38.48246707,67.20672726,,,
232,519,222.2008916,48,294.8469045,47.88734914,31.17430053,35.52761521,,,
233,512,207.8885803,48,268.3210226,47.88734914,35.20429975,11.08433015,,,
234,493,213.724249,48,272.7259788,47.88734914,33.50355166,0,,,
235,502,172.6599309,48,209.0204103,47.88734914,38.39318971,2.321553836,,,
236,475,204.5588236,48,253.5406126,47.88734914,36.65524666,13.24628766,,,
237,472,173.2716976,48,216.0917509,47.88734914,30.98399109,20.06375117,,,
238,493,161.4280457,48,176.1794245,47.88734914,35.40376217,52.82907313,,,
239,517,206.7593099,48,227.7175439,47.88734914,34.76662967,51.7427758,,,
240,498,192.9217017,48,256.8319509,47.88734914,33.23833354,52.89119831,,,
241,477,195.8515502,48,254.8654257,47.88734914,31.76157817,10.50890108,,,
242,446,208.9682366,47,237.0540056,47.88734914,37.4463661,60.0478634,,,
243,486,169.8286567,47,216.4092032,47.88734914,33.82173704,54.69459616,,,
244,505,180.1190407,48,228.7472825,47.88734914,30.01325893,34.58746895,,,
245,462,205.4951795,47,235.2659281,47.88734914,30.68696249,0,,,
246,526,173.7334495,48,209.7805392,47.88734914,34.02538256,88.37207831,,,
247,510,182.5188587,48,247.4906154,47.88734914,33.97439244,55.12378667,,,
248,518,222.2288859,48,270.5643299,47.88734914,29.79309406,39.74721237,,,
249,491,201.2794578,48,236.8494808,47.88734914,33.53736918,39.80330897,,,
250,489,219.6020064,48,253.6576177,47.88734914,29.17145448,42.49452748,,,
251,499,203.3695302,48,251.5705253,47.88734914,35.12323375,63.89831725,,,
252,527,197.9809692,48,249.9534251,47.88734914,34.06267127,61.21336466,,,
253,536,180.8196315,48,228.3410404,47.88734914,37.31727429,72.05768274,,,
254,526,221.6183531,48,263.6187039,47.88734914,36.72890724,48.65785741,,,
255,500,167.8115721,48,200.0764271,47.88734914,33.85269756,13.11365526,,,
256,467,190.494834,48,244.4317096,47.88734914,32.6482995,0,,,
257,538,200.7375474,48,245.0222346,47.88734914,33.13450645,69.82516349,,,
258,476,196.7033355,48,248.9375232,47.88734914,35.13230453,67.05800837,,,
259,478,207.9891261,48,230.5752638,47.88734914,36.97153402,104.8071315,,,
260,541,190.6396081,48,207.5432272,47.88734914,34.99399299,80.95533425,,,
261,487,197.6841838,48,205.3451497,47.88734914,37.01169832,86.5036173,,,
262,513,217.0854018,48,256.4890712,47.88734914,35.4099407,87.6602136,,,
263,499,245.6596706,48,301.5376557,47.88734914,29.95058483,38.14583617,,,
264,535,180.381036,48,216.8904673,47.88734914,34.51048177,33.06093448,,,
265,529,200.6996819,48,241.2224964,47.88734914,34.30063887,2.682582958,,,
266,516,196.6202513,48,248.7141889,47.88734914,31.48494093,11.39441776,,,
267,503,198.5883417,48,250.6360082,47.88734914,32.71460904,25.7369431,,,
268,486,205.6433866,48,234.8980607,47.88734914,35.18840543,0,,,
269,517,185.7214368,48,226.6687885,47.88734914,32.0940431,14.39116836,,,
270,470,223.2918738,48,272.8838653,47.88734914,32.48398475,70.80872226,,,
271,519,190.8139227,48,262.4674821,47.88734914,36.76903884,45.09115693,,,
272,521,240.7928258,48,300.8713942,47.88734914,35.82977523,31.69959696,,,
273,503,208.8335879,48,236.2819399,47.88734914,34.01395621,40.52374627,,,
274,540,185.6269068,48,234.8571805,47.88734914,29.94713608,32.86852581,,,
275,449,215.4016989,48,244.8021762,47.88734914,33.68645593,19.80904301,,,
276,511,213.4274465,48,292.289545,47.88734914,38.30385574,9.014207277,,,
277,519,191.8597581,48,228.6572628,47.88734914,32.63160767,70.79443678,,,
278,516,195.4395466,48,244.5976763,47.88734914,32.67017972,33.40339959,,,
279,449,198.4631906,48,240.054946,47.88734914,36.12520194,44.65473422,,,
280,508,167.6726273,48,195.9359572,47.88734914,34.76742867,80.00984229,,,
281,512,199.2725619,48,245.1879863,47.88734914,32.6891886,70.01567884,,,
282,494,210.5380243,48,250.084716,47.88734914,37.19488196,139.7802785,,,
283,511,195.0131444,48,244.5770114,47.88734914,32.76108128,96.86992083,,,
284,527,200.3060217,48,247.2754912,47.88734914,38.7299369,41.22519737,,,
285,527,194.0443745,48,240.9128231,47.88734914,33.88125872,31.33787004,,,
286,506,159.3891017,48,211.206818,47.88734914,35.99159725,33.23506703,,,
287,485,172.5830711,48,200.3773157,47.88734914,35.10906832,10.43215342,,,
288,477,158.6013362,48,191.9277962,47.88734914,34.18717386,0,,,
289,490,249.7085078,48,275.0988824,47.88734914,35.42710349,47.78472105,,,
290,486,200.0085491,48,236.484414,47.88734914,35.59489544,13.16572693,,,
291,472,187.1011116,48,228.9003445,47.88734914,33.20576713,5.617154241,,,
292,506,215.74247,48,279.5325981,47.88734914,33.46131154,54.67831106,,,
293,537,217.8447934,48,290.0057173,47.88734914,34.58744977,81.71447472,,,
294,471,177.2549545,48,211.2966424,47.88734914,33.28028068,30.89050966,,,
295,457,201.031485,48,252.3698633,47.88734914,39.25077954,54.60092352,,,
296,509,193.9993833,48,230.7257833,47.88734914,34.02821399,58.1442526,,,
297,495,202.7989739,48,242.859141,47.88734914,32.61598866,54.14948166,,,
298,517,223.3765195,48,282.0918484,47.88734914,35.6942518,111.2679933,,,
299,485,179.6449792,48,226.3861268,47.88734914,35.48555682,134.8037377,,,
300,482,198.8915192,48,227.6885559,47.88734914,38.43117148,136.9412915,,,
301,536,230.5115163,48,288.0839406,47.88734914,33.90519381,89.98033915,,,
302,516,186.4934734,48,235.2070183,47.88734914,36.78457349,64.83761191,,,
303,510,181.5531314,48,239.3444153,47.88734914,31.52608141,86.65108584,,,
304,482,203.7258478,48,245.4467028,47.88734914,34.47612359,54.99023024,,,
305,474,231.8430707,48,284.3703788,47.88734914,37.07793091,64.18796299,,,
306,485,201.4119781,48,233.4143633,47.88734914,36.55897174,112.4483976,,,
307,521,236.6274959,48,283.5121633,47.88734914,30.44592686,38.10960735,,,
308,496,184.3262615,48,210.4968957,47.88734914,33.13751961,0,,,
309,520,197.9402111,48,238.5006465,47.88734914,32.91301823,43.37927703,,,
310,504,162.411554,48,187.7285156,47.88734914,31.27232256,65.67962401,,,
311,510,210.3596502,48,253.928125,47.88734914,34.08835695,40.32039857,,,
312,501,185.5883299,48,212.3483607,47.88734914,34.26944534,38.6728066,,,
313,467,137.2203218,48,159.6706976,47.88734914,33.08371717,0,,,
314,483,225.4763659,48,261.8694012,47.88734914,36.18044857,3.299686741,,,
315,497,173.9123131,48,215.1640076,47.88734914,35.78616495,10.10533674,,,
316,488,189.6486137,48,246.9267126,47.88734914,31.0547557,11.47635959,,,
317,468,219.4904601,48,255.5866317,47.88734914,30.67439286,0,,,
318,455,223.2389445,47,242.4858458,47.88734914,32.76050687,0,,,
319,479,224.0140481,47,273.852549,47.88734914,33.99264746,0,,,
320,493,205.3019767,47,277.0689785,47.88734914,31.49470249,0,,,
321,528,190.2425085,48,260.2498378,47.88734914,32.69107099,0,,,
322,500,164.8742761,48,210.5421501,47.88734914,32.14219535,0,,,
323,489,220.4800264,48,277.8920704,47.88734914,36.97291722,0,,,
324,520,154.5894,48,191.812145,47.88734914,30.85548817,12.48799676,,,
325,484,206.7890446,48,256.9912858,47.88734914,32.62015122,53.63279505,,,
326,482,221.9226975,48,281.7421699,47.88734914,33.72432887,26.4689741,,,
327,512,200.3134059,48,235.1969805,47.88734914,34.69658158,81.46274733,,,
328,489,225.4371007,48,250.4613981,47.88734914,34.87644891,45.10325989,,,
329,449,158.561214,48,193.6646583,47.88734914,32.90925408,33.13500124,,,
330,514,201.0163041,48,238.7236225,47.88734914,35.61177744,0,,,
331,448,207.9258838,47,262.4375342,47.88734914,30.58176031,0,,,
332,538,174.8057614,48,226.280707,47.88734914,32.71673924,30.62769225,,,
333,477,221.3044182,48,258.2857812,47.88734914,32.86706678,0,,,
334,468,185.4277846,48,211.8927611,47.88734914,33.51330384,1.235527677,,,
335,482,189.6302602,48,197.0528993,47.88734914,33.42974228,0,,,
336,506,190.0895901,48,208.0630604,47.88734914,36.60990954,0,,,
337,508,230.0719652,48,279.4584684,47.88734914,33.72816474,0,,,
338,519,208.1057814,48,238.0059228,47.88734914,31.01678199,0,,,
339,483,184.9085898,48,233.7628484,47.88734914,35.58611286,0,,,
340,497,225.7032275,48,266.5380411,47.88734914,31.8889639,0,,,
341,523,193.7444171,48,230.5446804,47.88734914,32.88887602,0,,,
342,521,228.7654964,48,287.6028979,47.88734914,34.52827087,34.31469522,,,
343,480,164.6743045,48,187.0040239,47.88734914,39.39742698,10.83542949,,,
344,488,231.9544931,48,273.0349338,47.88734914,33.09492728,25.57165084,,,
345,515,237.5297363,48,271.1081033,47.88734914,34.4201469,6.376070356,,,
346,516,211.3517206,48,262.9133902,47.88734914,34.17109226,0,,,
347,532,256.6969194,48,335.201741,47.88734914,38.23238172,48.65786362,,,
348,470,158.4359715,48,185.4396048,47.88734914,31.81393466,0,,,
349,513,192.4822692,48,236.6161387,47.88734914,35.26789596,1.176715381,,,
350,470,207.1207778,48,277.2377711,47.88734914,33.40233314,0,,,
351,531,166.2363208,48,194.2515119,47.88734914,35.91332864,11.93691604,,,
352,508,219.2726038,48,227.5458085,47.88734914,31.68934539,22.26560042,,,
353,450,207.4350933,48,225.5840232,47.88734914,32.62325973,17.99078064,,,
354,486,214.6766556,48,255.4243209,47.88734914,32.05573396,12.16011447,,,
355,525,180.5874786,48,244.6671928,47.88734914,31.20242525,16.11911508,,,
356,506,190.083145,48,231.4951522,47.88734914,32.20793109,25.76953595,,,
357,530,191.699103,48,215.1390668,47.88734914,36.0156276,104.1078791,,,
358,507,196.9390492,48,227.4009905,47.88734914,34.41197516,87.42364378,,,
359,493,218.2155319,48,247.7227856,47.88734914,33.92039085,127.2473486,,,
360,515,174.1544352,48,221.9252836,47.88734914,34.75295268,73.84083182,,,
361,495,197.1048059,48,228.488565,47.88734914,33.65550977,23.9024236,,,
362,501,203.3539132,48,245.3008958,47.88734914,33.95286458,11.53897249,,,
363,465,198.1319965,48,213.4198751,47.88734914,30.42387302,60.93721403,,,
364,493,186.1080453,48,250.1583001,47.88734914,31.12580151,0,,,
365,477,232.2903836,48,287.3110313,47.88734914,29.40294132,0,,,
366,480,152.2555323,48,178.7883206,47.88734914,34.00322743,3.913178104,,,
